Country Name,Country Code,Series Name,Series Code,2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1990 [YR1990],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980],1979 [YR1979],1978 [YR1978],1977 [YR1977],1976 [YR1976],1975 [YR1975],1974 [YR1974],1973 [YR1973],1972 [YR1972],1971 [YR1971],1970 [YR1970],1969 [YR1969],1968 [YR1968],1967 [YR1967],1966 [YR1966],1965 [YR1965],1964 [YR1964],1963 [YR1963],1962 [YR1962],1961 [YR1961],1960 [YR1960]
Afghanistan,AFG,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,61.8,..,58.8,53.4,..,50.5,45.2,..,39.9,38.6,34.3,..,24,..,18.9,..,..,14.3,..,..,12.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,32.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,4.643,4.75,4.87,5.002,5.129,5.262,5.405,5.56,5.696,5.83,5.958,6.099,6.235,6.376,6.53,6.722,6.905,7.069,7.22,7.339,7.446,7.534,7.599,7.642,7.667,7.709,7.712,7.717,7.719,7.665,7.606,7.565,7.533,7.531,7.526,7.519,7.517,7.513,7.537,7.553,7.568,7.588,7.612,7.599,7.591,7.561,7.542,7.526,7.487,7.453,7.432,7.4,7.389,7.363,7.339,7.32,7.305,7.304,7.302,7.292,7.284,7.282
Afghanistan,AFG,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..,..,..,..,1194,..,..,..,..,..,700,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,43.4,44.8,46.3,47.8,49.4,51.1,53,55,57.2,59.4,61.8,64.2,66.8,69.3,72,74.7,77.4,80.1,82.8,85.4,88,90.6,93.1,95.6,98.3,101,103.9,106.9,110.2,113.5,117.1,120.9,124.9,129,133.1,137.3,141.4,145.5,149.6,153.9,158.3,162.6,166.9,171,175,179,182.9,186.7,190.5,194.3,198.2,202,205.7,209.6,213.5,217.4,221.2,225.1,228.9,..,..,..
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.1981982330638,67.4840351559353,67.7063681600196,67.897689659306,68.0665850310722,68.155645969323,68.2347626553116,68.2998896263132,68.2899391214319,68.2191184386359,68.0628678653188,67.7901431883982,67.4069416157997,66.9359399960724,66.419294173607,65.8829968984405,65.3388158102835,64.8090735644328,64.3075338210961,63.8481489276884,63.4167650856349,63.0065778542192,62.634165933249,62.3062812864294,62.0328165967473,61.8345345741289,61.7252274380061,61.6969373674781,61.7136437675973,61.7336025077025,61.7444356227898,61.7358626672298,61.698500378824,61.632712877091,61.5307574872775,61.3836436999873,61.1816553626796,60.9317957893575,60.6303457949939,60.2686411622615,59.8505053467751,59.3746767841141,58.8396688050913,58.2430438218712,57.6017443886813,56.9484051975011,56.2963413375787,55.6609657970463,55.0516998675086,54.4761591890928,53.9579007006232,53.4986852522291,53.0890670791588,52.7463947014757,52.4760682980132,52.2750085875704,52.1444920373103,52.0892242917042,52.1610559193438,52.3775731788594,52.6971412818504,53.077802935257,53.4722640222676
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,16.1466104637724,16.2817238878905,16.4715191611974,16.7517576825922,17.0830823496453,17.4432121082673,17.7939010705424,18.1666797052053,18.6119110905232,19.0870740495197,19.6161701518536,20.2468305423535,20.9785338399351,21.7987870159832,22.6787612109541,23.6003962926443,24.5405770218756,25.4710426645616,26.3840221901328,27.2520353276165,28.075129876221,28.848047889214,29.5438700033516,30.1596971567142,30.6954712081692,31.1372309655505,31.4755217371767,31.7194135607381,31.904674516397,32.0717160744634,32.2312840088155,32.3920230315333,32.5635104977428,32.7519517126033,32.972200433433,33.2364016658863,33.5509527527433,33.9054773033602,34.3006754583057,34.739990887043,35.2172463376868,35.7370207778836,36.3065951218219,36.9253033218717,37.5793571731473,38.2485192599814,38.9187082651572,39.572932868751,40.1999998839661,40.7868240282983,41.3041818056295,41.744392445933,42.1138402679708,42.393195147002,42.5796294318315,42.6846210390198,42.7184243308445,42.6885110825067,42.5505993419745,42.284534540697,41.9220591259753,41.4956430706721,41.0386579156364
Albania,ALB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,16.6551913031639,16.2342409561742,15.822112678783,15.3505526581018,14.8503326192826,14.4011419224097,13.971336274146,13.5334306684815,13.0981497880449,12.6938075118444,12.3209619828276,11.9630262692482,11.6145245442652,11.2652729879444,10.9019446154388,10.5166068089151,10.1206071678408,9.71988377100567,9.30844398877106,8.89981574469502,8.50810503814409,8.14537425656676,7.82196406339934,7.53402155685636,7.27171219508347,7.02823446032064,6.79925082481718,6.58364907178376,6.38168171600564,6.19468141783413,6.02428036839472,5.87211430123696,5.73798912343321,5.61533541030562,5.49704207928947,5.37995463412645,5.2673918845771,5.16272690728232,5.0689787467005,4.99136795069547,4.93224831553815,4.88830243800228,4.85373607308684,4.83165285625716,4.81889843817142,4.80307554251756,4.78495039726411,4.76610133420273,4.74830024852526,4.73701678260889,4.73791749374738,4.75692230183797,4.79709265287037,4.86041015152233,4.94430227015534,5.04037037340983,5.13708363184516,5.22226462578908,5.28834473868177,5.33789228044356,5.3807995921743,5.42655399407092,5.489078062096
Albania,ALB,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,59.363,58.828,56.845,60.31,59.3,58.06,57.31,55.5,53.42,52.42,56.99,59.94,55.2,54.99,53.19,54.273,55.353,56.427,57.495,58.557,59.61,59.921,60.531,61.06,62.029,62.758,61.885,62.627,63.727,64.48,65.365,64.739,62.016,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Wanted fertility rate (births per woman),SP.DYN.WFRT,..,..,..,..,1.6,..,..,..,..,..,..,..,..,1.4,..,..,..,..,..,..,2.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,6802.80451885113,6377.20309553753,5343.0377039956,5396.21422690995,5287.66081699731,4531.03220675893,4124.05538986272,3952.80358410846,4578.63320812155,4413.06339738921,4247.63135624709,4437.14114631148,4094.34969883571,4114.13404061058,4370.53971115737,3595.03830207997,2972.74361818169,2673.78780296036,2373.58129170055,1846.12012081207,1425.12421860142,1281.6598256178,1126.68334010717,1033.24253162418,813.789396580449,717.380047745673,1009.97711375563,750.604449178826,586.416133065074,367.279225077581,200.852219772323,336.586994504629,617.230435515505,697.995596576519,652.774321396566,674.793383069492,693.873474633887,639.865909445734,639.484735848211,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.84423589539303,8.90852781831182,-3.30208203862541,2.08771199649604,4.01934561695576,3.80259872019053,3.31498068384137,2.21872637517804,1.77444885260394,1.00201754071108,1.4172427999078,2.54540614450104,3.70693815255319,3.35428934987461,7.50004143020151,5.98325951855567,5.90265903591924,5.52642424695465,5.51466791097914,5.52863746491788,4.53652416035675,8.29331263121023,6.94621659244254,12.8908036407763,8.82942375839806,-10.9199840781391,9.09999943646361,13.322333321684,8.30286659699671,9.5594116849315,-7.18711091500037,-28.0021416559099,-9.57564016993415,9.83654897187228,-1.42003965566391,-0.787842654927246,5.63724317852112,1.78064395924903,-1.25159664405811,1.10493826195044,2.94859680118948,5.74563529228122,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,18882095517.8768,17930565118.8176,15162734205.2462,15401826080.5183,15156424061.9815,13019726211.7369,11861199830.8396,11386853143.152,13228147516.1168,12776224537.2743,12319834233.2904,12890760272.5584,11926926654.0521,12044205572.4342,12881352878.2501,10677324872.8286,8896074996.35876,8052077209.3737,7184685781.51876,5611496257.14231,4348068242.19512,3922100793.5403,3480355258.04122,3212121650.97755,2545964540.88383,2258513974.0968,3199640825.62258,2392764853.42107,1880950857.78702,1185315468.46295,652174990.837304,1099559027.77778,2028553750,2253090000,2051236250,2080796250,2097326250,1897050133.42015,1857338011.85488,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Gini index,SI.POV.GINI,..,..,29.4,30.1,30.1,33.1,33.7,32.8,34.6,..,29,..,..,..,30,..,..,30.6,..,..,31.7,..,..,..,..,..,27,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Population growth (annual %),SP.POP.GROW,-1.28980006505826,-0.926918061639398,-0.574206959244013,-0.426007367032238,-0.246732042281782,-0.0919722937442495,-0.159880412127734,-0.291205786840436,-0.207046999760594,-0.183211384606402,-0.165151040121679,-0.269017331764615,-0.49646196338738,-0.673894046451936,-0.767342959142321,-0.75571875541991,-0.630911244851673,-0.511790116421897,-0.417931377925999,-0.374149169291299,-0.299876697084691,-0.93847042771206,-0.637356833943492,-0.63335227398725,-0.629334392525913,-0.625430096900055,-0.62151139901728,-0.617703658436963,-0.613880506929603,-0.610165792730247,-0.606434726201759,-0.602809679480026,1.79908559333186,2.68786198874035,1.88671052887888,1.99703995612751,1.93322081083734,2.05599460887143,2.10393661802013,2.12088533357751,2.11327178253342,2.00297430640894,2.04796386136191,1.98945701957156,2.07574189532527,2.21325217885547,2.20823525497527,2.3011538096943,2.29721417566909,2.36255222384825,2.49497310670312,2.4229720170788,2.55085117829323,2.8960833877323,2.84251071048949,2.63019034549493,2.63456387954101,2.75402123804227,2.88068642624326,2.95374876199632,3.05673050279088,3.12085537059054,..
Albania,ALB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,76.463,76.989,79.282,79.184,79.047,78.86,78.644,78.407,78.123,78.064,78.092,77.936,77.781,77.653,77.549,76.816,76.621,76.376,76.142,75.89,75.639,75.404,75.183,74.99,73.904,74.592,74.362,74.131,73.939,73.715,73.378,73.144,72.88,72.641,72.352,71.95,71.656,71.502,71.296,71.023,70.73,70.478,69.584,69.309,69.121,68.704,68.328,67.769,67.14,66.422,65.618,64.824,63.923,62.946,61.972,60.998,60.019,58.983,57.844,56.671,55.634,54.439
Albania,ALB,"Population, total",SP.POP.TOTL,2775634,2811666,2837849,2854191,2866376,2873457,2876101,2880703,2889104,2895092,2900401,2905195,2913021,2927519,2947314,2970017,2992547,3011487,3026939,3039616,3051010,3060173,3089027,3108778,3128530,3148281,3168033,3187784,3207536,3227287,3247039,3266790,3286542,3227943,3142336,3083605,3022635,2964762,2904429,2843960,2784278,2726056,2671997,2617832,2566266,2513546,2458526,2404831,2350124,2296752,2243126,2187853,2135479,2081695,2022272,1965598,1914573,1864791,1814135,1762621,1711319,1659800,1608800
Albania,ALB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,22,21.8,23,23.4,23.7,..,..,..,..,..,..,..,..,..,..,18.5,..,..,25.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Refugee population by country or territory of asylum,SM.POP.REFG,2676,109,105,120,132,124,141,109,111,96,84,79,75,69,57,68,56,53,49,24,18,291,521,3932,22334,34,4927,4721,3000,3000,3000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Net migration,SM.POP.NETM,..,-10612,-9117,-8889,-9106,-9768,-10887,-12240,-14265,-16845,-19946,-24465,-29330,-34116,-38736,-43019,-47174,-50855,-54383,-57308,-59876,-62059,-63610,-64787,-65616,-65975,-65800,-65106,-63700,-61925,-59634,-56599,-52723,-48054,-42393,-37189,-32143,-27468,-23253,-19231,-15706,-12432,-9135,-6146,-3324,-683,1646,3922,5834,7346,8796,10007,11102,11991,12504,13164,13747,14209,14612,15007,15288,15424,15540
Albania,ALB,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,99.8,..,..,..,..,..,..,..,..,99.3,..,..,99,99.8,99.3,98.8,98,99,99.1,99,99.1,98.8,91.2,89.1,89.1,87.2,86.4,92.6,93,92.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,69,..,..,..,..,..,..,..,..,61.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,83.7,..,..,..,..,..,..,..,..,58.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,1.39,1.4,1.414,1.44,1.491,1.551,1.613,1.674,1.697,1.692,1.671,1.656,1.647,1.648,1.671,1.724,1.803,1.89,1.978,2.036,2.15,2.231,2.318,2.397,2.497,2.615,2.685,2.707,2.707,2.767,2.826,2.9,2.942,3.004,3.061,3.116,3.205,3.296,3.361,3.452,3.509,3.614,3.763,3.946,4.136,4.34,4.524,4.642,4.764,4.898,5.015,5.111,5.258,5.338,5.404,5.465,5.623,5.849,6.047,6.207,6.353,6.455
Albania,ALB,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..,..,..,4.58783009999999,4.59987779999999,4.61461349999999,4.6275702,4.6411242,4.65729669999999,4.67575789999999,4.69321199999999,4.71287729999999,4.7340312,4.75819019999999,4.7813125,4.8055453,4.8261542,4.8466706,4.8655729,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
